Lang Class,Lang Subclass,Train Size,Model,Embd Dim,EarlyStop,Round #,Test Set,Accuracy,Recall,Precision
SP,SP8,10k,s-rnn,100,True,1,Test2,0.5709999799728394,0.5709999799728394,0.5709999799728394
SP,SP8,10k,s-rnn,100,False,2,Test1,0.9240000247955322,0.9240000247955322,0.9240000247955322
SP,SP8,10k,s-rnn,100,False,2,Test2,0.5259000062942505,0.5259000062942505,0.5259000062942505
SP,SP8,10k,s-rnn,100,True,2,Test1,0.9153000116348267,0.9153000116348267,0.9153000116348267
SP,SP8,10k,s-rnn,100,True,2,Test2,0.607699990272522,0.607699990272522,0.607699990272522
SP,SP8,100k,lstm,10,False,1,Test1,0.9773300290107727,0.9773300290107727,0.9773300290107727
SP,SP8,100k,lstm,10,False,1,Test2,0.7340199947357178,0.7340199947357178,0.7340199947357178
SP,SP8,100k,lstm,10,True,1,Test1,0.9723700284957886,0.9723700284957886,0.9723700284957886
SP,SP8,100k,lstm,10,True,1,Test2,0.6606000065803528,0.6606000065803528,0.6606000065803528
SP,SP8,100k,lstm,30,False,1,Test1,0.9992200136184692,0.9992200136184692,0.9992200136184692
SP,SP8,100k,lstm,30,False,1,Test2,0.9445499777793884,0.9445499777793884,0.9445499777793884
SP,SP8,100k,lstm,30,True,1,Test1,0.9977800250053406,0.9977800250053406,0.9977800250053406
SP,SP8,100k,lstm,30,True,1,Test2,0.9688799977302551,0.9688799977302551,0.9688799977302551
SP,SP8,100k,lstm,100,False,1,Test1,0.9998900294303894,0.9998900294303894,0.9998900294303894
SP,SP8,100k,lstm,100,False,1,Test2,0.9975699782371521,0.9975699782371521,0.9975699782371521
SP,SP8,100k,lstm,100,True,1,Test1,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP8,100k,lstm,100,True,1,Test2,0.9988999962806702,0.9988999962806702,0.9988999962806702
SP,SP8,100k,s-rnn,10,False,1,Test1,0.9335799813270569,0.9335799813270569,0.9335799813270569
SP,SP8,100k,s-rnn,10,False,1,Test2,0.5667499899864197,0.5667499899864197,0.5667499899864197
SP,SP8,100k,s-rnn,10,True,1,Test1,0.9270700216293335,0.9270700216293335,0.9270700216293335
SP,SP8,100k,s-rnn,10,True,1,Test2,0.6520400047302246,0.6520400047302246,0.6520400047302246
SP,SP8,100k,s-rnn,30,False,1,Test1,0.9810500144958496,0.9810500144958496,0.9810500144958496
SP,SP8,100k,s-rnn,30,False,1,Test2,0.6793699860572815,0.6793699860572815,0.6793699860572815
SP,SP8,100k,s-rnn,30,True,1,Test1,0.9646499752998352,0.9646499752998352,0.9646499752998352
SP,SP8,100k,s-rnn,30,True,1,Test2,0.5930200219154358,0.5930200219154358,0.5930200219154358
SP,SP8,100k,s-rnn,100,False,1,Test1,0.997189998626709,0.997189998626709,0.997189998626709
SP,SP8,100k,s-rnn,100,False,1,Test2,0.9447799921035767,0.9447799921035767,0.9447799921035767
SP,SP8,100k,s-rnn,100,True,1,Test1,0.9953200221061707,0.9953200221061707,0.9953200221061707
SP,SP8,100k,s-rnn,100,True,1,Test2,0.9410799741744995,0.9410799741744995,0.9410799741744995
