Lang Class,Lang Subclass,Train Size,Model,Embd Dim,EarlyStop,Round #,Test Set,Accuracy,Recall,Precision
SP,SP8,1k,s-rnn,100,False,2,Test1,0.8610000014305115,0.8610000014305115,0.8610000014305115
SP,SP8,1k,s-rnn,100,False,2,Test2,0.5720000267028809,0.5720000267028809,0.5720000267028809
SP,SP8,1k,s-rnn,100,True,2,Test1,0.8610000014305115,0.8610000014305115,0.8610000014305115
SP,SP8,1k,s-rnn,100,True,2,Test2,0.5669999718666077,0.5669999718666077,0.5669999718666077
SP,SP8,1k,s-rnn,100,False,3,Test1,0.8529999852180481,0.8529999852180481,0.8529999852180481
SP,SP8,1k,s-rnn,100,False,3,Test2,0.5389999747276306,0.5389999747276306,0.5389999747276306
SP,SP8,1k,s-rnn,100,True,3,Test1,0.8809999823570251,0.8809999823570251,0.8809999823570251
SP,SP8,1k,s-rnn,100,True,3,Test2,0.5830000042915344,0.5830000042915344,0.5830000042915344
SP,SP8,10k,lstm,10,False,1,Test1,0.8748999834060669,0.8748999834060669,0.8748999834060669
SP,SP8,10k,lstm,10,False,1,Test2,0.5001999735832214,0.5001999735832214,0.5001999735832214
SP,SP8,10k,lstm,10,True,1,Test1,0.9294000267982483,0.9294000267982483,0.9294000267982483
SP,SP8,10k,lstm,10,True,1,Test2,0.5455999970436096,0.5455999970436096,0.5455999970436096
SP,SP8,10k,lstm,10,False,2,Test1,0.9253000020980835,0.9253000020980835,0.9253000020980835
SP,SP8,10k,lstm,10,False,2,Test2,0.5242999792098999,0.5242999792098999,0.5242999792098999
SP,SP8,10k,lstm,10,True,2,Test1,0.9057999849319458,0.9057999849319458,0.9057999849319458
SP,SP8,10k,lstm,10,True,2,Test2,0.5159000158309937,0.5159000158309937,0.5159000158309937
SP,SP8,10k,lstm,30,False,1,Test1,0.9516000151634216,0.9516000151634216,0.9516000151634216
SP,SP8,10k,lstm,30,False,1,Test2,0.5557000041007996,0.5557000041007996,0.5557000041007996
SP,SP8,10k,lstm,30,True,1,Test1,0.9187999963760376,0.9187999963760376,0.9187999963760376
SP,SP8,10k,lstm,30,True,1,Test2,0.517799973487854,0.517799973487854,0.517799973487854
SP,SP8,10k,lstm,30,False,2,Test1,0.9405999779701233,0.9405999779701233,0.9405999779701233
SP,SP8,10k,lstm,30,False,2,Test2,0.5364000201225281,0.5364000201225281,0.5364000201225281
SP,SP8,10k,lstm,30,True,2,Test1,0.9545999765396118,0.9545999765396118,0.9545999765396118
SP,SP8,10k,lstm,30,True,2,Test2,0.5724999904632568,0.5724999904632568,0.5724999904632568
SP,SP8,10k,lstm,100,False,1,Test1,0.9767000079154968,0.9767000079154968,0.9767000079154968
SP,SP8,10k,lstm,100,False,1,Test2,0.6168000102043152,0.6168000102043152,0.6168000102043152
SP,SP8,10k,lstm,100,True,1,Test1,0.9386000037193298,0.9386000037193298,0.9386000037193298
SP,SP8,10k,lstm,100,True,1,Test2,0.545199990272522,0.545199990272522,0.545199990272522
SP,SP8,10k,lstm,100,False,2,Test1,0.9779000282287598,0.9779000282287598,0.9779000282287598
SP,SP8,10k,lstm,100,False,2,Test2,0.605400025844574,0.605400025844574,0.605400025844574
SP,SP8,10k,lstm,100,True,2,Test1,0.9578999876976013,0.9578999876976013,0.9578999876976013
SP,SP8,10k,lstm,100,True,2,Test2,0.5630000233650208,0.5630000233650208,0.5630000233650208
SP,SP8,10k,s-rnn,10,False,1,Test1,0.8906999826431274,0.8906999826431274,0.8906999826431274
SP,SP8,10k,s-rnn,10,False,1,Test2,0.5024999976158142,0.5024999976158142,0.5024999976158142
SP,SP8,10k,s-rnn,10,True,1,Test1,0.9225000143051147,0.9225000143051147,0.9225000143051147
SP,SP8,10k,s-rnn,10,True,1,Test2,0.555899977684021,0.555899977684021,0.555899977684021
SP,SP8,10k,s-rnn,10,False,2,Test1,0.8892999887466431,0.8892999887466431,0.8892999887466431
SP,SP8,10k,s-rnn,10,False,2,Test2,0.5085999965667725,0.5085999965667725,0.5085999965667725
SP,SP8,10k,s-rnn,10,True,2,Test1,0.8996999859809875,0.8996999859809875,0.8996999859809875
SP,SP8,10k,s-rnn,10,True,2,Test2,0.5250999927520752,0.5250999927520752,0.5250999927520752
SP,SP8,10k,s-rnn,30,False,1,Test1,0.9114999771118164,0.9114999771118164,0.9114999771118164
SP,SP8,10k,s-rnn,30,False,1,Test2,0.513700008392334,0.513700008392334,0.513700008392334
SP,SP8,10k,s-rnn,30,True,1,Test1,0.8970999717712402,0.8970999717712402,0.8970999717712402
SP,SP8,10k,s-rnn,30,True,1,Test2,0.5580000281333923,0.5580000281333923,0.5580000281333923
SP,SP8,10k,s-rnn,30,False,2,Test1,0.9104999899864197,0.9104999899864197,0.9104999899864197
SP,SP8,10k,s-rnn,30,False,2,Test2,0.5964999794960022,0.5964999794960022,0.5964999794960022
SP,SP8,10k,s-rnn,30,True,2,Test1,0.8971999883651733,0.8971999883651733,0.8971999883651733
SP,SP8,10k,s-rnn,30,True,2,Test2,0.5077000260353088,0.5077000260353088,0.5077000260353088
SP,SP8,10k,s-rnn,100,False,1,Test1,0.9190999865531921,0.9190999865531921,0.9190999865531921
SP,SP8,10k,s-rnn,100,False,1,Test2,0.5299000144004822,0.5299000144004822,0.5299000144004822
SP,SP8,10k,s-rnn,100,True,1,Test1,0.8871999979019165,0.8871999979019165,0.8871999979019165
SP,SP8,10k,s-rnn,100,True,1,Test2,0.6097000241279602,0.6097000241279602,0.6097000241279602
SP,SP8,10k,s-rnn,100,False,2,Test1,0.9372000098228455,0.9372000098228455,0.9372000098228455
SP,SP8,10k,s-rnn,100,False,2,Test2,0.623199999332428,0.623199999332428,0.623199999332428
SP,SP8,10k,s-rnn,100,True,2,Test1,0.9002000093460083,0.9002000093460083,0.9002000093460083
SP,SP8,10k,s-rnn,100,True,2,Test2,0.5794000029563904,0.5794000029563904,0.5794000029563904
SP,SP8,100k,lstm,10,False,1,Test1,0.9978700280189514,0.9978700280189514,0.9978700280189514
SP,SP8,100k,lstm,10,False,1,Test2,0.9678300023078918,0.9678300023078918,0.9678300023078918
SP,SP8,100k,lstm,10,True,1,Test1,0.9958699941635132,0.9958699941635132,0.9958699941635132
SP,SP8,100k,lstm,10,True,1,Test2,0.9269199967384338,0.9269199967384338,0.9269199967384338
SP,SP8,100k,lstm,30,False,1,Test1,0.9976699948310852,0.9976699948310852,0.9976699948310852
SP,SP8,100k,lstm,30,False,1,Test2,0.9944599866867065,0.9944599866867065,0.9944599866867065
SP,SP8,100k,lstm,30,True,1,Test1,0.9993600249290466,0.9993600249290466,0.9993600249290466
SP,SP8,100k,lstm,30,True,1,Test2,0.9907100200653076,0.9907100200653076,0.9907100200653076
SP,SP8,100k,lstm,100,False,1,Test1,0.9999499917030334,0.9999499917030334,0.9999499917030334
SP,SP8,100k,lstm,100,False,1,Test2,0.9971399903297424,0.9971399903297424,0.9971399903297424
SP,SP8,100k,lstm,100,True,1,Test1,0.9994199872016907,0.9994199872016907,0.9994199872016907
SP,SP8,100k,lstm,100,True,1,Test2,0.9770200252532959,0.9770200252532959,0.9770200252532959
SP,SP8,100k,s-rnn,10,False,1,Test1,0.9489499926567078,0.9489499926567078,0.9489499926567078
SP,SP8,100k,s-rnn,10,False,1,Test2,0.6120399832725525,0.6120399832725525,0.6120399832725525
SP,SP8,100k,s-rnn,10,True,1,Test1,0.9167699813842773,0.9167699813842773,0.9167699813842773
SP,SP8,100k,s-rnn,10,True,1,Test2,0.6095799803733826,0.6095799803733826,0.6095799803733826
SP,SP8,100k,s-rnn,30,False,1,Test1,0.9942799806594849,0.9942799806594849,0.9942799806594849
SP,SP8,100k,s-rnn,30,False,1,Test2,0.8202099800109863,0.8202099800109863,0.8202099800109863
SP,SP8,100k,s-rnn,30,True,1,Test1,0.9807299971580505,0.9807299971580505,0.9807299971580505
SP,SP8,100k,s-rnn,30,True,1,Test2,0.7816299796104431,0.7816299796104431,0.7816299796104431
SP,SP8,100k,s-rnn,100,False,1,Test1,0.9999899864196777,0.9999899864196777,0.9999899864196777
SP,SP8,100k,s-rnn,100,False,1,Test2,0.9956700205802917,0.9956700205802917,0.9956700205802917
SP,SP8,100k,s-rnn,100,True,1,Test1,0.9991899728775024,0.9991899728775024,0.9991899728775024
SP,SP8,100k,s-rnn,100,True,1,Test2,0.9326500296592712,0.9326500296592712,0.9326500296592712
